,body,category_info.name,epoch_time,id,location_info.address,location_info.plz,price,subject,type,user_alias,rooms,size,type_param
178,"Petit immeuble situé dans une charmante propriété verdoyante et calme. Axes autoroutiers à 10 minutes. Proche de toutes commodités.
Comprenant: un grand hall aménageable, une cuisine agencée fermée et habitable (électro-ménager neuf), un spacieux séjour/salle à manger avec cheminée et poutres apparentes, 4 chambres avec armoires murales, 2 salles d'eau (1 avec douche et colonne de lavage, l'autre avec baignoire et lavabo double), 1 WC séparé, 1 Grenier, 2 places de parc extérieures disponibles à CHF 120.-/mois chacune.",Appartements,1542041848,24620041,Chemin de Bellevue 32,1005, 4'260.- par mois,Charmant appartement de 5½ pièces avec VUE L,u,galland & cie sa,5.5,170m²,Offres de location
179,"Immeuble proche du quartier de Montchoisi, au bord d'un ruisseau sans vis à vis, la campagne à la ville.
Appartement comprenant une cuisine agencée et équipée, une salle de bains récemment rénovée, trois chambres à coucher et un séjour. Un balcon est attenant au séjour.",Appartements,1542033185,23393446,Chemin Vermont 24,1006, 2'295.- par mois,Spacieux 4 pièces,u,Régie du Rhône S.A.,4,81m²,Offres de location
180,"Dans un cadre idyllique et verdoyant Ã  moins de 20 km de Lausanne, ce trÃ¨s joli projet de 8 villas fera le bonheur des familles et des amoureux de la nature.

SituÃ©es Ã  Promasens, sur la commune de Rue (FR), ces villas modernes offriront une surface habitable de 125 m2 composÃ©e d'un hall d'entrÃ©e, d'une salle de douche avec toilettes et d'une cuisine ouverte sur un spacieux salon-sÃ©jour au rez-de-jardin, ainsi que de trois ou quatre chambres (Ã  choix) et d'une salle de bain avec toilettes Ã  l'Ã©tage. Ces villas seront construites sur un sous-sol offrant un local technique et une grande cave. 

Les surfaces de chaque parcelle varient entre 511 et 699 m2. Une large terrasse et trois places de parc complÃ¨teront les amÃ©nagements extÃ©rieurs. 

Le RER Ã  destination de Lausanne se trouve Ã  seulement 2 km et l'Ã©cole primaire de Promasens Ã  1 km. La Commune de Oron toute proche offre toutes les commoditÃ©s de transport et de nombreux commerces. Livraison 2018!",Maisons,1542029357,24615694,,1000, 890'000.-,NOUVELLE PROMOTION : PLUS QUE 4 VILLAS DISPON,s,JustImmo,5.5,125m²,Offres de vente
181,"Cette magnifique propriété rurale située à 20 km de Lausanne dans un environnement pittoresque et bucolique ravira les amateurs de golf et d'équitation. Implantée depuis le 18ème siècle au coeur d'un magnifique parc de 18'000 m2 environ, cette exceptionnelle demeure bourgeoise a été transformée avec goût et entretenue avec grand soin. 

Composée d'un appartement des mâitres de 400 m2 et de deux appartements annexes de 100 m2 chacun, la propriété dispose d'un golf 9 trous PAR 28 - 4 greens - 9 Tees de départ, d'un biotope (lac) alimenté par des eaux de sources et d'une piscine intérieure.

Au bénéfice de tous les agréments nécessaires pour l'accueil futur de quatre chevaux, un «Paddock Paradise» a été aménagé au sein de la propriété. Il existe la possibilité de disposer d'une parcelle supplémentaire de 10'000 m2 afin de compléter les installations équestres. 

D'autre part, il serait envisageable de rassembler l'appartement des Maîtres et l'appartement annexe de 100 m2 pour agrandir l'espace de vie de la propriété principale. Le golf pourrait, lui, être modifié et sa surface utilisée pour les chevaux.

Objet unique pour les passionnés de la nature !",Maisons,1542029357,24615693,,1000, 3'590'000.-,EXCLUSIVITÉ POUR PASSIONNÉS DE GOLF ET D'ÉQUI,s,JustImmo,7,400m²,Offres de vente
182,"Dans un immeuble rénové 

Appartement traversant de 2 pièces,hall, avec cuisine agencée, salle de bains/WC , balcon .

Proche de toutes commodités, commerces, transports publics, UNIL/EPFL.

Visite groupée le jeudi 22 novembre 2018 de 17 à 18 heures.
Pas besoin de prendre rendez-vous.",Appartements,1542019341,22378606,Av. de Morges 76,1004, 1'420.- par mois,"Appartement de deux pièces, proche de toutes",u,Prestim SA,2.5,,Offres de location
183,"Belle propriÃ©tÃ© situÃ©e dans un quartier rÃ©sidentiel du Mont-sur-Lausanne trÃ¨s bien placÃ©e, proche de toutes commoditÃ©s Ã  pied et de l'Ã©cole internationale. EntiÃ¨rement rÃ©novÃ©e, elle offre Ã  ses propriÃ©taires un cadre de vie exceptionnel! Ses volumes et ses piÃ¨ces spacieuses sont magnifiquement amÃ©nagÃ©es. Chaque chambre Ã  coucher possÃ¨de sa propre salle de bain. 2 magnifiques dressing-room agencÃ©s. Suite parentale. Cave Ã  vin climatisÃ©e, buanderie, cave, salle de jeux. DeuxiÃ¨me appartement indÃ©pendant de 110 m2. 4 garages, 4 places de parc extÃ©rieures, 2 cabanons de jardin.",Maisons,1542017802,24611704,,1052, 3'590'000.-,PropriÃ©tÃ© exceptionnelle avec piscine,s,Patrick Schmalz,Plus de 7,500m²,Offres de vente
184,"C'est au Mont sur Lausanne dans un quartier  calme et résidentiel, à proximité des commodités et des TP, que nous vous proposons cette magnifique villa disposant d'impressionnants volumes , de 5 chambres à coucher , de confortables espaces à vivre,  d'une parcelle de 1180 m2 parfaitement aménagée.
Une propriété extrêmement bien entretenue, avec échappées sur le lac, qui n'attend plus que vous !

A disposition pour fournir de plus amples renseignements ou organiser une visite.",Maisons,1542011534,20317221,,1052, 1'890'000.-,"Superbe et spacieuse villa de 7,5 pièces dans",s,GS immobilier S.A.,Plus de 7,280m²,Offres de vente
185,"Idéalement situés en hyper-centre de Lausanne très facile d?accès en transports, plusieurs bureaux sont disponibles à court, moyen et long terme. Les surfaces varient entre 9m2 et 29m2 et proposent un espace de travail personnalisable, un accès à des espaces communs et WC. Bureaux entièrement équipés incluant : accès internet haut-débit, mobilier de bureau, électricité et chauffage. Loyer : A partir de CHF800.-/mois charges comprises

Pour tout renseignement complémentaire sur ce bien ou pour avoir accès aux dernières mises à jour (loyer, prix de vente, etc), merci de nous contacter au +41 79 102 06 23",Objets commerciaux,1542007804,23350796,,1000, 800.- par mois,Bureaux à louer hyper centre de Lausanne,u,Transgate SA,,,Offres de location
186,"Magnifique appartement, situé dans une très belle construction avec de belles finitions disposant d'un grand volume.
Placé idéalement sur la ligne du M2 (Arrêt fourmi en bas de l'immeuble) et à l'entrée des axes autoroutiers.

Cet appartement lumineux se distingue par son élégance et jouit d'une isolation phonique de haute qualité ainsi que d'un ensoleillement optimal grâce aux baies vitrées.

Les futurs locataires apprécieront également l'emplacement prévu dans le logement pour une colonne de lavage, de la borne wifi préexistante déjà installée dans le logement.

L'appartement 3.5 pièce est composé de la manière suivante :
- Hall d'entrée avec vestiaire
- Un vaste séjour avec balcon
- De deux grandes chambres
- Cuisine moderne entièrement équipée (lave-vaisselle, four, plaque induction, grand frigo-congélateur)
- Salle de bain avec baignoire
- Salle de bains/douche/wc

Annexes:
- borne wifi préexistante déjà installée dans le logement
- Emplacement pour une colonne de lavage dans l'appartement
- Vidéo phone
- Buanderie commune
- Standard Minergie. Réglage de la température avec thermostat.
- Cave avec une prise électrique

Prix : 2'400 + 180 charges",Appartements,1541999301,24606993,Route de Berne 111,1010, 2'400.- par mois,Magnifique 3.5 pièce presque neuf proche auto,u,JustImmo,3.5,97m²,Offres de location
187,"Cuisine : fenêtre, habitable fermée / Agencement : frigo, hotte ventilation, lave-vaisselle, vitrocéram / Caractéristiques : balcon, hall, réduit, cave",Appartements,1541999301,24606987,av. du tribunal federal 7,1005, 2'320.- par mois,Appartement,u,golay immobilier sa,4.5,85m²,Offres de location
188,"Cuisine : fenêtre, ouverte s/coin manger / Agencement : frigo, hotte ventilation, lave-vaisselle, vitrocéram / Caractéristiques : hall, cave",Appartements,1541999301,24606964,ch. de ste-marie 7,1033, 1'340.- par mois,Appartement,u,nicod bernard sa,2,48m²,Offres de location
189,"Idéalement située dans l'un des quartiers les plus prisés de Lausanne, La « Résidence des Roses » offre un cadre de verdure calme et résidentiel à l'abri des regards. Erigé dans les années 70, à un instant du parc de Mon-Repos et de ses commodités urbaines,  l'immeuble offre à ses résidents des prestations haut de gamme avec notamment un service de conciergerie à demeure.

Logé au rez-supérieur de l'édifice, ce spacieux appartement-terrasse d'environ 206 m² pondérés a fait l'objet d'une rénovation intégrale alliant charme et élégance. Idéal pour des réceptions, ses pièces en enfilade ainsi que sa généreuse terrasse estivale de 200 m² plein sud vous garantiront d'agréables moments de détente.

Une grande cave attenante au logement et un parking souterrain complètent le tout, libre suite.",Appartements,1541971244,22623398,,1005, 2'900'000.-,Appartement-terrasse Quartier Mon-Repos,s,Verbel SA Lausanne,5,200m²,Offres de vente
190,"Votre appartement en pleine nature
verbel

Véritable havre de paix et de verdure à quelques minutes de Lausanne, la commune d'Epalinges est desservie par de nombreuses lignes de bus (45, 46, 62 et 64), ainsi que par le métro M2 (station Croisettes). L'autoroute A9, à laquelle on accède en cinq minutes par l'entrée Vennes, permet un accès rapide en voiture.  Le centre du village et ses commerces sont à deux pas et l'Ecole Hôtelière de Lausanne, classée parmi les meilleures du monde, à peine plus loin.

Grand Chemin vous propose un ensemble de deux bâtiments qui se font face et se complètent. L'un regroupe des appartements élégants et spacieux, l'autre accueille des activités commerciales. Situé au coeur d'un quartier résidentiel, cet ensemble offre le luxe de la vie en pleine nature - avec la forêt du Bois de la Chapelle en toile de fond.

Les vues y sont imprenables quelle que soit l'orientation de l'appartement retenu et les commerces et services à proximité : parking souterrain pour voitures, vélos et poussettes, espaces de vie communs avec jardin, cour privative, aire de jeux et commerces.

Pour plus d'informations, nous vous invitons à cliquer sur le lien ci-dessous: 
verbel",Appartements,1541970353,22623378,,1066, 310'000.-,"Studio de 24,8 m²",s,Verbel SA Lausanne,1,24m²,Offres de vente
191,"Cette construction MINERGIE avec son design moderne est située dans le charmant quartier de ""La Fontaine de Champ-Meunier"" du Mont-sur-Lausanne. 

Magnifique appartement de style contemporain, de 4.5 pièces.

 L'appartement se compose ainsi:

 - un hall avec armoire murales
 - un spacieux et lumineux séjour
 - une cuisine semi-ouverte et agencée - 4 chambres à coucher dont une munie d'une salle de douche
 - une salle de bains ainsi que d'un WC séparé.

 Possibilité de place de parc intérieure à CHF 160.- par mois.",Appartements,1541966216,23359608,Chemin des Champs-Meunier 1,1052, 2'735.- par mois,"Magnifique appartement de style contemporain,",u,Lausanne,4.5,108m²,Offres de location
192,"Votre appartement en pleine nature
verbel

Véritable havre de paix et de verdure à quelques minutes de Lausanne, la commune d'Epalinges est desservie par de nombreuses lignes de bus (45, 46, 62 et 64), ainsi que par le métro M2 (station Croisettes). L'autoroute A9, à laquelle on accède en cinq minutes par l'entrée Vennes, permet un accès rapide en voiture.  Le centre du village et ses commerces sont à deux pas et l'Ecole Hôtelière de Lausanne, classée parmi les meilleures du monde, à peine plus loin.

Grand Chemin vous propose un ensemble de deux bâtiments qui se font face et se complètent. L'un regroupe des appartements élégants et spacieux, l'autre accueille des activités commerciales. Situé au coeur d'un quartier résidentiel, cet ensemble offre le luxe de la vie en pleine nature - avec la forêt du Bois de la Chapelle en toile de fond.

Les vues y sont imprenables quelle que soit l'orientation de l'appartement retenu et les commerces et services à proximité : parking souterrain pour voitures, vélos et poussettes, espaces de vie communs avec jardin, cour privative, aire de jeux et commerces.

Pour plus d'informations, nous vous invitons à cliquer sur le lien ci-dessous: 
verbel",Appartements,1541965804,22623397,,1066, 315'000.-,"Studio de 24,8 m²",s,Verbel SA Lausanne,1,24m²,Offres de vente
193,"Magnifique et spacieux appartement de 4.5 pièces

Le logement comprend:
 - une cuisine entièrement agencée
 - un hall d'entrée
 - 3 chambres à coucher
 - un grand séjour
 - une salle-de-bains/WC
 - une salle-de-douche/WC
  Possibilité d'une place de parc intérieure à CHF 160.-.",Appartements,1541964439,23359557,Chemin des Champs-Meunier 11,1052, 2'742.- par mois,Magnifique et spacieux appartement de 4.5 piè,u,Lausanne,4.5,108m²,Offres de location
194,"Votre appartement en pleine nature
verbel

Véritable havre de paix et de verdure à quelques minutes de Lausanne, la commune d'Epalinges est desservie par de nombreuses lignes de bus (45, 46, 62 et 64), ainsi que par le métro M2 (station Croisettes). L'autoroute A9, à laquelle on accède en cinq minutes par l'entrée Vennes, permet un accès rapide en voiture.  Le centre du village et ses commerces sont à deux pas et l'Ecole Hôtelière de Lausanne, classée parmi les meilleures du monde, à peine plus loin.

Grand Chemin vous propose un ensemble de deux bâtiments qui se font face et se complètent. L'un regroupe des appartements élégants et spacieux, l'autre accueille des activités commerciales. Situé au coeur d'un quartier résidentiel, cet ensemble offre le luxe de la vie en pleine nature - avec la forêt du Bois de la Chapelle en toile de fond.

Les vues y sont imprenables quelle que soit l'orientation de l'appartement retenu et les commerces et services à proximité : parking souterrain pour voitures, vélos et poussettes, espaces de vie communs avec jardin, cour privative, aire de jeux et commerces.

Pour plus d'informations, nous vous invitons à cliquer sur le lien ci-dessous: 
verbel",Appartements,1541961605,23363224,,1066, 580'000.-,3.5 pièces de 78.35 m²,s,Verbel SA Lausanne,3.5,78m²,Offres de vente
